HR,lo95,hi95,p,n,events,parameters,iter,score_residual_norm,warning,ph_global,cohort,score,endpoint,variant,model,events_per_parameter,inference_status,endpoint_label
0.822413279643196,0.633374038320857,1.06787389695762,0.142331169485533,200,55,6,7,3.41663940631008e-08,,,GSE17538,OX5,recurrence_diagnostic,V0_old,M1,9.166666666666666,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.689286503779674,0.405701283010305,1.17109781060451,0.168842466660005,200,55,14,8,1.1219477142038898e-12,,,GSE17538,OX5,recurrence_diagnostic,V0_old,M2,3.9285714285714284,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.804540486128311,0.631119413403866,1.02561477285023,0.0791265513034033,200,55,1,4,8.09682182412175e-15,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V0_old,M0,55.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.883384627906397,0.678618558931038,1.14993672152227,0.356741981156316,200,55,6,7,3.46861761419357e-08,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V0_old,M1,9.166666666666666,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.888527181093943,0.526565214835794,1.4993025161925,0.657938516665739,200,55,14,8,6.7513777966152e-13,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V0_old,M2,3.9285714285714284,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.837608910177886,0.662695974331989,1.05868861979523,0.138139124483221,200,55,1,4,2.2960799928029e-14,,,GSE17538,OX6,recurrence_diagnostic,V0_old,M0,55.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.957755035830157,0.74214608297358,1.23600289714212,0.740116829939149,200,55,6,7,3.54629730708951e-08,,,GSE17538,OX6,recurrence_diagnostic,V0_old,M1,9.166666666666666,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.23209698601072,0.562764180800182,2.69751173711553,0.601640664896059,200,55,14,8,2.77280259658572e-12,,,GSE17538,OX6,recurrence_diagnostic,V0_old,M2,3.9285714285714284,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.09125092313914,0.798226611712135,1.4918427421228,0.584130047958847,187,42,1,3,1.25022823170562e-09,,,GSE17538,OX3,recurrence_diagnostic,V1_drop_timeLe0,M0,42.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.12651684740837,0.816846582668135,1.55358452177117,0.467590917346251,187,42,6,5,6.83567402238721e-07,,,GSE17538,OX3,recurrence_diagnostic,V1_drop_timeLe0,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.50758992476136,0.752422590297967,3.02067935033942,0.246972867224138,187,42,14,5,5.5669907822703e-07,,,GSE17538,OX3,recurrence_diagnostic,V1_drop_timeLe0,M2,3.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.1845364831254,0.85557260152284,1.63998552239479,0.307611356563336,187,42,1,4,6.71337985203024e-16,,,GSE17538,OX4,recurrence_diagnostic,V1_drop_timeLe0,M0,42.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.26641293120117,0.90425181907618,1.77362287637093,0.169341798432579,187,42,6,5,7.68437259789312e-07,,,GSE17538,OX4,recurrence_diagnostic,V1_drop_timeLe0,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.4916737952153,0.69724596714287,3.1912564807651,0.302728643712472,187,42,14,5,5.93034467222502e-07,,,GSE17538,OX4,recurrence_diagnostic,V1_drop_timeLe0,M2,3.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.95944308550747,0.7084216237444,1.29941125944544,0.789057303383932,187,42,1,3,3.20982823653893e-13,,,GSE17538,OX5,recurrence_diagnostic,V1_drop_timeLe0,M0,42.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.997200136967266,0.723911752160506,1.37365930336085,0.986310745391887,187,42,6,5,6.45653752755826e-07,,,GSE17538,OX5,recurrence_diagnostic,V1_drop_timeLe0,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.822490817217929,0.413575085251604,1.63571542032389,0.577452252451664,187,42,14,5,4.61265169669491e-07,,,GSE17538,OX5,recurrence_diagnostic,V1_drop_timeLe0,M2,3.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.03089237218831,0.756540751156104,1.40473475012683,0.847179791272439,187,42,1,3,5.02419286729783e-14,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V1_drop_timeLe0,M0,42.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.07643283583606,0.77532737603749,1.49447534793358,0.659975507884988,187,42,6,5,6.78289143222741e-07,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V1_drop_timeLe0,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.14193000504009,0.61655264237147,2.11499237339283,0.672984495481126,187,42,14,5,5.03893276567185e-07,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V1_drop_timeLe0,M2,3.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.11796116340836,0.815163252504948,1.53323540904069,0.489007868222459,187,42,1,3,1.75934456204951e-08,,,GSE17538,OX6,recurrence_diagnostic,V1_drop_timeLe0,M0,42.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.17943919207813,0.851703457141303,1.63328773195189,0.320420264860227,187,42,6,5,6.96454029134154e-07,,,GSE17538,OX6,recurrence_diagnostic,V1_drop_timeLe0,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.3769585036059,0.553022388529309,3.42845924501324,0.491914956867454,187,42,14,5,4.8775082588025e-07,,,GSE17538,OX6,recurrence_diagnostic,V1_drop_timeLe0,M2,3.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.06121745264952,0.752975621081774,1.49564268786019,0.734323088690069,173,35,1,3,7.571062353439739e-11,,,GSE17538,OX3,recurrence_diagnostic,V2_drop_timeLe0_noIV,M0,35.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.06767629023942,0.747064214412666,1.52588310181021,0.719275432372753,173,35,5,6,4.12542102501012e-13,,,GSE17538,OX3,recurrence_diagnostic,V2_drop_timeLe0_noIV,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.31892265024371,0.588756921693179,2.95462676230315,0.501156380861893,173,35,13,5,3.90150823919757e-07,,,GSE17538,OX3,recurrence_diagnostic,V2_drop_timeLe0_noIV,M2,2.6923076923076925,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.20318366309828,0.83517078158119,1.73335916326698,0.320707050762775,173,35,1,4,1.3110172669694702e-15,,,GSE17538,OX4,recurrence_diagnostic,V2_drop_timeLe0_noIV,M0,35.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.24599424900459,0.850595996946795,1.82519277556585,0.258826515049647,173,35,5,6,1.94525489583569e-13,,,GSE17538,OX4,recurrence_diagnostic,V2_drop_timeLe0_noIV,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.24041872543108,0.498816760753122,3.08457681349161,0.642974710175696,173,35,13,5,3.80395162578847e-07,,,GSE17538,OX4,recurrence_diagnostic,V2_drop_timeLe0_noIV,M2,2.6923076923076925,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.921495798009844,0.663881955621272,1.27907453811596,0.62505590323946,173,35,1,3,1.01881443385909e-10,,,GSE17538,OX5,recurrence_diagnostic,V2_drop_timeLe0_noIV,M0,35.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.949088226079712,0.671011341720057,1.34240422609568,0.767698935131076,173,35,5,6,2.81364401590994e-13,,,GSE17538,OX5,recurrence_diagnostic,V2_drop_timeLe0_noIV,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.676073456695651,0.318303604710752,1.43597280107386,0.308438636663341,173,35,13,5,3.12418600498228e-07,,,GSE17538,OX5,recurrence_diagnostic,V2_drop_timeLe0_noIV,M2,2.6923076923076925,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.978754583665115,0.701749636456292,1.36510300152487,0.899331714105799,173,35,1,3,5.384581669432011e-15,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V2_drop_timeLe0_noIV,M0,35.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.992040696486791,0.697119851998259,1.41172961961275,0.964590665625068,173,35,5,6,4.99766064834741e-13,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V2_drop_timeLe0_noIV,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.855827756850209,0.422351542657182,1.73419787882668,0.665692651571978,173,35,13,5,2.91404869078941e-07,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V2_drop_timeLe0_noIV,M2,2.6923076923076925,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.10777621628408,0.780448118225694,1.57238913991436,0.566793789923501,173,35,1,3,9.424127759422031e-09,,,GSE17538,OX6,recurrence_diagnostic,V2_drop_timeLe0_noIV,M0,35.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.14526120893594,0.794649530356513,1.65056818960801,0.467014204958018,173,35,5,6,2.18996055739669e-12,,,GSE17538,OX6,recurrence_diagnostic,V2_drop_timeLe0_noIV,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.09891086617538,0.366012753073792,3.29935249976074,0.866466903454389,173,35,13,5,2.36016794467626e-07,,,GSE17538,OX6,recurrence_diagnostic,V2_drop_timeLe0_noIV,M2,2.6923076923076925,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.06121745264952,0.752975621081774,1.49564268786019,0.734323088690069,173,35,1,3,7.571062353439739e-11,,,GSE17538,OX3,recurrence_diagnostic,V2b_primary,M0,35.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.06767629023942,0.747064214412666,1.52588310181021,0.719275432372753,173,35,5,6,4.12542102501012e-13,,,GSE17538,OX3,recurrence_diagnostic,V2b_primary,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.31892265024371,0.588756921693179,2.95462676230315,0.501156380861893,173,35,13,5,3.90150823919757e-07,,,GSE17538,OX3,recurrence_diagnostic,V2b_primary,M2,2.6923076923076925,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.20318366309828,0.83517078158119,1.73335916326698,0.320707050762775,173,35,1,4,1.3110172669694702e-15,,,GSE17538,OX4,recurrence_diagnostic,V2b_primary,M0,35.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.24599424900459,0.850595996946795,1.82519277556585,0.258826515049647,173,35,5,6,1.94525489583569e-13,,,GSE17538,OX4,recurrence_diagnostic,V2b_primary,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.24041872543108,0.498816760753122,3.08457681349161,0.642974710175696,173,35,13,5,3.80395162578847e-07,,,GSE17538,OX4,recurrence_diagnostic,V2b_primary,M2,2.6923076923076925,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.921495798009844,0.663881955621272,1.27907453811596,0.62505590323946,173,35,1,3,1.01881443385909e-10,,,GSE17538,OX5,recurrence_diagnostic,V2b_primary,M0,35.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.949088226079712,0.671011341720057,1.34240422609568,0.767698935131076,173,35,5,6,2.81364401590994e-13,,,GSE17538,OX5,recurrence_diagnostic,V2b_primary,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.676073456695651,0.318303604710752,1.43597280107386,0.308438636663341,173,35,13,5,3.12418600498228e-07,,,GSE17538,OX5,recurrence_diagnostic,V2b_primary,M2,2.6923076923076925,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.978754583665115,0.701749636456292,1.36510300152487,0.899331714105799,173,35,1,3,5.384581669432011e-15,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V2b_primary,M0,35.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.992040696486791,0.697119851998259,1.41172961961275,0.964590665625068,173,35,5,6,4.99766064834741e-13,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V2b_primary,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.855827756850209,0.422351542657182,1.73419787882668,0.665692651571978,173,35,13,5,2.91404869078941e-07,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V2b_primary,M2,2.6923076923076925,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.10777621628408,0.780448118225694,1.57238913991436,0.566793789923501,173,35,1,3,9.424127759422031e-09,,,GSE17538,OX6,recurrence_diagnostic,V2b_primary,M0,35.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.14526120893594,0.794649530356513,1.65056818960801,0.467014204958018,173,35,5,6,2.18996055739669e-12,,,GSE17538,OX6,recurrence_diagnostic,V2b_primary,M1,7.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.09891086617538,0.366012753073792,3.29935249976074,0.866466903454389,173,35,13,5,2.36016794467626e-07,,,GSE17538,OX6,recurrence_diagnostic,V2b_primary,M2,2.6923076923076925,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.02433157968757,0.721892753300768,1.45347793054804,0.892885222555395,145,34,1,3,2.3541932292481202e-14,,,GSE17538,OX3,recurrence_diagnostic,V3_src_stageII_III,M0,34.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.05610467639374,0.734241910449408,1.51905941574221,0.768507828473863,145,34,4,3,9.90079489933078e-08,,,GSE17538,OX3,recurrence_diagnostic,V3_src_stageII_III,M1,8.5,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.26902190316558,0.555716714223254,2.89790922154453,0.571736398243905,145,34,12,5,2.30508374539604e-11,,,GSE17538,OX3,recurrence_diagnostic,V3_src_stageII_III,M2,2.8333333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.21077304870035,0.826646952804741,1.77339476119185,0.325978942555459,145,34,1,4,7.806255641895631e-17,,,GSE17538,OX4,recurrence_diagnostic,V3_src_stageII_III,M0,34.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.25803050292706,0.850585846542144,1.86064787314386,0.250332605222175,145,34,4,4,6.09931088923312e-13,,,GSE17538,OX4,recurrence_diagnostic,V3_src_stageII_III,M1,8.5,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.29169620716027,0.504582864446179,3.30665032278399,0.593550589277459,145,34,12,5,2.6056376488888697e-11,,,GSE17538,OX4,recurrence_diagnostic,V3_src_stageII_III,M2,2.8333333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.919984181268412,0.656682763794695,1.28885809168081,0.627806231871877,145,34,1,3,1.06646746989014e-10,,,GSE17538,OX5,recurrence_diagnostic,V3_src_stageII_III,M0,34.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.959648923601923,0.673075599855443,1.36823568818735,0.81996911210334,145,34,4,3,2.09161406526435e-07,,,GSE17538,OX5,recurrence_diagnostic,V3_src_stageII_III,M1,8.5,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.719360413688335,0.334578016532947,1.54666289837035,0.399018157254998,145,34,12,5,8.23184676019726e-12,,,GSE17538,OX5,recurrence_diagnostic,V3_src_stageII_III,M2,2.8333333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.950559012655806,0.676417572085928,1.33580568250879,0.770219072558207,145,34,1,3,2.8620508740751e-12,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V3_src_stageII_III,M0,34.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.988739165733399,0.689925225363576,1.41697259632738,0.9508162187018,145,34,4,3,1.85738616741951e-07,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V3_src_stageII_III,M1,8.5,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.825289133201852,0.397596671349392,1.71304792635585,0.606311027529911,145,34,12,5,8.64846177012889e-12,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V3_src_stageII_III,M2,2.8333333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.10497797734519,0.768216691022744,1.58936449140719,0.590412887864049,145,34,1,3,2.90361472626149e-09,,,GSE17538,OX6,recurrence_diagnostic,V3_src_stageII_III,M0,34.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.13422362102521,0.782711575461778,1.64359805428018,0.505740864338418,145,34,4,4,4.54698482176376e-13,,,GSE17538,OX6,recurrence_diagnostic,V3_src_stageII_III,M1,8.5,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.07199740108548,0.348271909865008,3.2996586729589,0.903533169701256,145,34,12,5,1.8559146508002297e-11,,,GSE17538,OX6,recurrence_diagnostic,V3_src_stageII_III,M2,2.8333333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.02433157968757,0.721892753300768,1.45347793054804,0.892885222555395,145,34,1,3,2.3541932292481202e-14,,,GSE17538,OX3,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M0,34.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.05610467639374,0.734241910449408,1.51905941574221,0.768507828473863,145,34,4,3,9.90079489933078e-08,,,GSE17538,OX3,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M1,8.5,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.26902190316558,0.555716714223254,2.89790922154453,0.571736398243905,145,34,12,5,2.30508374539604e-11,,,GSE17538,OX3,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M2,2.8333333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.21077304870035,0.826646952804741,1.77339476119185,0.325978942555459,145,34,1,4,7.806255641895631e-17,,,GSE17538,OX4,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M0,34.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.25803050292706,0.850585846542144,1.86064787314386,0.250332605222175,145,34,4,4,6.09931088923312e-13,,,GSE17538,OX4,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M1,8.5,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.29169620716027,0.504582864446179,3.30665032278399,0.593550589277459,145,34,12,5,2.6056376488888697e-11,,,GSE17538,OX4,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M2,2.8333333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.919984181268412,0.656682763794695,1.28885809168081,0.627806231871877,145,34,1,3,1.06646746989014e-10,,,GSE17538,OX5,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M0,34.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.959648923601923,0.673075599855443,1.36823568818735,0.81996911210334,145,34,4,3,2.09161406526435e-07,,,GSE17538,OX5,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M1,8.5,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.719360413688335,0.334578016532947,1.54666289837035,0.399018157254998,145,34,12,5,8.23184676019726e-12,,,GSE17538,OX5,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M2,2.8333333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.950559012655806,0.676417572085928,1.33580568250879,0.770219072558207,145,34,1,3,2.8620508740751e-12,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M0,34.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.988739165733399,0.689925225363576,1.41697259632738,0.9508162187018,145,34,4,3,1.85738616741951e-07,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M1,8.5,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.825289133201852,0.397596671349392,1.71304792635585,0.606311027529911,145,34,12,5,8.64846177012889e-12,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M2,2.8333333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.10497797734519,0.768216691022744,1.58936449140719,0.590412887864049,145,34,1,3,2.90361472626149e-09,,,GSE17538,OX6,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M0,34.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.13422362102521,0.782711575461778,1.64359805428018,0.505740864338418,145,34,4,4,4.54698482176376e-13,,,GSE17538,OX6,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M1,8.5,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.07199740108548,0.348271909865008,3.2996586729589,0.903533169701256,145,34,12,5,1.8559146508002297e-11,,,GSE17538,OX6,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M2,2.8333333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.13137155334112,0.772772055822288,1.65637665345894,0.525673966492382,145,31,1,3,7.3262301659299306e-09,,,GSE17538,OX3,recurrence_diagnostic,V5_maxfidelity_cens60,M0,31.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.1691794111819,0.789244912804701,1.73201052468476,0.435658137952921,145,31,4,4,3.07504711974098e-13,,,GSE17538,OX3,recurrence_diagnostic,V5_maxfidelity_cens60,M1,7.75,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.1484599875236,0.476565248327716,2.76763852918562,0.75774184642056,145,31,12,5,4.6140723556531e-09,,,GSE17538,OX3,recurrence_diagnostic,V5_maxfidelity_cens60,M2,2.5833333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.34371607137538,0.887913106181084,2.03350177838713,0.162236412047026,145,31,1,4,2.14634863701657e-12,,,GSE17538,OX4,recurrence_diagnostic,V5_maxfidelity_cens60,M0,31.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.39347961855075,0.914437210585515,2.12347597499123,0.122638295706312,145,31,4,4,1.1574418462186698e-11,,0.9220089144398,GSE17538,OX4,recurrence_diagnostic,V5_maxfidelity_cens60,M1,7.75,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.13686800345671,0.426867867758534,3.02779608142055,0.797437151270853,145,31,12,5,5.07815038845797e-09,,,GSE17538,OX4,recurrence_diagnostic,V5_maxfidelity_cens60,M2,2.5833333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.02609541230053,0.713358878176098,1.47593564383211,0.889538720503042,145,31,1,3,9.0804100350006e-15,,,GSE17538,OX5,recurrence_diagnostic,V5_maxfidelity_cens60,M0,31.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.08415250378424,0.738497041007873,1.59159290585309,0.679995139352443,145,31,4,4,7.79584900150478e-13,,,GSE17538,OX5,recurrence_diagnostic,V5_maxfidelity_cens60,M1,7.75,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.714531129190929,0.322225701829593,1.58446310050359,0.408095723515821,145,31,12,5,5.459170874707331e-09,,,GSE17538,OX5,recurrence_diagnostic,V5_maxfidelity_cens60,M2,2.5833333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.04311454535457,0.72385334844694,1.50318839729734,0.820867830956156,145,31,1,3,4.97873443860986e-13,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V5_maxfidelity_cens60,M0,31.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.09459643113519,0.74376200773664,1.61092034090312,0.646631810791837,145,31,4,4,1.85716009598419e-13,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V5_maxfidelity_cens60,M1,7.75,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.758191871582915,0.3501310656079,1.64182779136246,0.48254246864312,145,31,12,5,4.65258862407362e-09,,,GSE17538,OX5_noNRF2,recurrence_diagnostic,V5_maxfidelity_cens60,M2,2.5833333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.22691871831923,0.826120458889805,1.8221671248586,0.310864722426424,145,31,1,4,1.8834760140418202e-14,,,GSE17538,OX6,recurrence_diagnostic,V5_maxfidelity_cens60,M0,31.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.26020545884333,0.843790266859474,1.88212386522232,0.258457584626707,145,31,4,4,1.1880995492046199e-12,,,GSE17538,OX6,recurrence_diagnostic,V5_maxfidelity_cens60,M1,7.75,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.91905789903725,0.283721692469887,2.97709848841542,0.888066257470419,145,31,12,5,3.9436869287917905e-09,,,GSE17538,OX6,recurrence_diagnostic,V5_maxfidelity_cens60,M2,2.5833333333333335,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
